SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	ICT_SKILL	ICT_SKILL_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2015	M	Male	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	59.0161	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2015	M	Male	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	57.3825	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	41.14808	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	60.87758	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	INST	Connecting and installing new devices	0.0031899999999999997	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	7.08264	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	58.14043	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EMAIL	Sending e-mails with attached files	57.5107	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	51.31147	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	56.48846999999999	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	47.789629999999995	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	F	Female	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	54.99521	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	F	Female	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	3.57246	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	F	Female	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	45.03962	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	F	Female	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	37.93506	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	F	Female	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	51.70615	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	F	Female	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	42.62135	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	F	Female	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	52.428819999999995	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	M	Male	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	66.96316999999999	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	M	Male	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	64.04936	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	M	Male	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	57.79999	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	M	Male	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	44.47209	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	M	Male	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	10.714080000000001	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	M	Male	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	61.43600000000001	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	M	Male	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	53.13644	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	32.14515	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	42.40297	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	41.728390000000005	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	4.8330400000000004	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	41.679990000000004	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	46.14079	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	41.728390000000005	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	F	Female	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	33.25578	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	F	Female	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	25.15958	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	F	Female	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	34.80705	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	F	Female	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	33.25578	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	F	Female	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	1.72602	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	F	Female	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	35.29504	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	F	Female	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	38.42821	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	M	Male	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	39.66373	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	M	Male	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	50.84747	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	M	Male	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	50.84747	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	M	Male	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	8.17713	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	M	Male	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	48.55211	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	M	Male	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	54.44185	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	M	Male	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	50.57847	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Croatian Bureau of Statistics
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	17.12446	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EMAIL	Sending e-mails with attached files	23.40912	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	0.14449	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	2.09112	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	17.12446	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	INST	Connecting and installing new devices	0.14449	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	0.14449	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	17.12446	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	17.12446	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	22.49333	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	5.16411	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	20.49421	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	16.71208	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EMAIL	Sending e-mails with attached files	28.869120000000002	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	INST	Connecting and installing new devices	11.86127	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	20.49421	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	9.05547	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	10.718210000000001	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	F	Female	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	22.026529999999998	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	F	Female	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	17.840989999999998	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	F	Female	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	24.1295	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	F	Female	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	5.15069	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	F	Female	Y_GE15	15 years old and over	INST	Connecting and installing new devices	12.24398	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	F	Female	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	22.026529999999998	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	F	Female	Y_GE15	15 years old and over	EMAIL	Sending e-mails with attached files	30.77822	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	F	Female	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	9.03848	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	F	Female	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	11.185089999999999	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	M	Male	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	18.945529999999998	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	M	Male	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	15.571129999999998	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	M	Male	Y_GE15	15 years old and over	EMAIL	Sending e-mails with attached files	26.939629999999998	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	M	Male	Y_GE15	15 years old and over	INST	Connecting and installing new devices	11.47448	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	M	Male	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	5.17767	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	M	Male	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	18.945529999999998	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	M	Male	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	9.07264	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	M	Male	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	10.24635	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2019	M	Male	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	20.83969	PT	Percent	0	Units	nan	nan	SDG	nan	nan	ONEI
