SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2020	F	Female	249.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	46.6982339	-19.38514785	450	Madagascar	2015	F	Female	326.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	46.6982339	-19.38514785	450	Madagascar	2020	F	Female	326.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2015	F	Female	257.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2020	F	Female	295.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2015	F	Female	56.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2020	F	Female	60.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2015	F	Female	23.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2020	F	Female	23.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2015	F	Female	156.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2020	F	Female	156.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2015	F	Female	128.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2020	F	Female	128.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	7.424214814	43.73532918	492	Monaco	2015	F	Female	15.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	7.424214814	43.73532918	492	Monaco	2020	F	Female	15.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2015	F	Female	174.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2020	F	Female	129.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2015	F	Female	619.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2020	F	Female	332.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	19.25214024	42.78717043	499	Montenegro	2015	F	Female	264.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	19.25214024	42.78717043	499	Montenegro	2020	F	Female	360.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	57.87743482	21.98805614	512	Oman	2015	F	Female	76.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	57.87743482	21.98805614	512	Oman	2020	F	Female	20.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2015	F	Female	516.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2020	F	Female	516.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	166.92313000000001	-0.528742623	520	Nauru	2015	F	Female	5.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	166.92313000000001	-0.528742623	520	Nauru	2020	F	Female	4.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2015	F	Female	5905.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2020	F	Female	5905.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2015	F	Female	303.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2020	F	Female	393.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	167.06797790000002	-15.34445547	548	Vanuatu	2015	F	Female	10.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	167.06797790000002	-15.34445547	548	Vanuatu	2020	F	Female	9.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	170.47556730000002	-43.98721568	554	New Zealand	2015	F	Female	164.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	170.47556730000002	-43.98721568	554	New Zealand	2020	F	Female	190.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	8.097363256	9.585789025	566	Nigeria	2020	F	Female	528.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	11.47846389	61.34311134	578	Norway	2015	F	Female	1644.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	11.47846389	61.34311134	578	Norway	2020	F	Female	1867.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	158.225216	6.880670092000001	583	Micronesia (Federated States of)	2015	F	Female	1.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	158.225216	6.880670092000001	583	Micronesia (Federated States of)	2020	F	Female	1.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	171.0839119	7.110213497	584	Marshall Islands	2015	F	Female	7.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	171.0839119	7.110213497	584	Marshall Islands	2020	F	Female	5.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	134.5733878	7.502307591	585	Palau	2015	F	Female	1.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	134.5733878	7.502307591	585	Palau	2020	F	Female	1.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	145.8587761	-6.756057077	598	Papua New Guinea	2015	F	Female	135.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	145.8587761	-6.756057077	598	Papua New Guinea	2020	F	Female	167.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-60.54854225	-21.70216237	600	Paraguay	2020	F	Female	583.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-71.82093277	-13.58939705	604	Peru	2020	F	Female	888.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	120.86014180000001	14.16591706	608	Philippines	2020	F	Female	154.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	19.40660158	52.122673299999995	616	Poland	2015	F	Female	3063.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	19.40660158	52.122673299999995	616	Poland	2020	F	Female	3328.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	29.92310194	-1.999842114	646	Rwanda	2015	F	Female	103.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	29.92310194	-1.999842114	646	Rwanda	2020	F	Female	103.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-62.76628613	17.33994219	659	Saint Kitts and Nevis	2015	F	Female	1.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-62.76628613	17.33994219	659	Saint Kitts and Nevis	2020	F	Female	1.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-60.96529553	13.89405601	662	Saint Lucia	2015	F	Female	10.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-60.96529553	13.89405601	662	Saint Lucia	2020	F	Female	6.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-61.19024321	13.24627968	670	Saint Vincent and the Grenadines	2020	F	Female	6.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	12.46329038	43.93841766	674	San Marino	2015	F	Female	135.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	12.46329038	43.93841766	674	San Marino	2020	F	Female	93.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	20.805876	44.03145697	688	Serbia	2020	F	Female	1249.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	55.46561591	-4.678053059	690	Seychelles	2020	F	Female	20.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-11.78306584	8.568604164	694	Sierra Leone	2015	F	Female	38.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-11.78306584	8.568604164	694	Sierra Leone	2020	F	Female	100.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	103.81078829999998	1.361009155	702	Singapore	2020	F	Female	35.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	19.48495604	48.70741446	703	Slovakia	2015	F	Female	763.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	19.48495604	48.70741446	703	Slovakia	2020	F	Female	721.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2015	F	Female	260.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2020	F	Female	339.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2020	F	Female	723.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	2015	F	Female	104.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	2020	F	Female	240.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2020	F	Female	1836.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-55.90626394	4.132603197	740	Suriname	2020	F	Female	128.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	31.50149288	-26.56471011	748	Eswatini	2015	F	Female	55.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	31.50149288	-26.56471011	748	Eswatini	2020	F	Female	51.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2015	F	Female	2668.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2020	F	Female	2741.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	8.223158	46.96617097	756	Switzerland	2020	F	Female	1308.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	38.50466565	35.01676176	760	Syrian Arab Republic	2015	F	Female	710.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	38.50466565	35.01676176	760	Syrian Arab Republic	2020	F	Female	710.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	69.29499799999999	38.43069666	762	Tajikistan	2015	F	Female	22.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	69.29499799999999	38.43069666	762	Tajikistan	2020	F	Female	30.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	0.97835765	8.532096072	768	Togo	2015	F	Female	159.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	0.97835765	8.532096072	768	Togo	2020	F	Female	159.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-175.1959991	-21.19511329	776	Tonga	2015	F	Female	16.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-175.1959991	-21.19511329	776	Tonga	2020	F	Female	15.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	53.98279159	23.43322219	784	United Arab Emirates	2015	F	Female	85.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	53.98279159	23.43322219	784	United Arab Emirates	2020	F	Female	85.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	9.572737411	34.11439971	788	Tunisia	2015	F	Female	7356.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	9.572737411	34.11439971	788	Tunisia	2020	F	Female	7356.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	35.42890329	38.9899684	792	Turkey	2020	F	Female	904.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	178.6679611	-7.460048071	798	Tuvalu	2020	F	Female	3.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2020	F	Female	494.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2020	F	Female	448.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2020	F	Female	308.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2020	F	Female	973.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2020	F	Female	238.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-1.7428438290000001	12.27491081	854	Burkina Faso	2020	F	Female	2074.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	63.11944558	41.77560518	860	Uzbekistan	2015	F	Female	170.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	63.11944558	41.77560518	860	Uzbekistan	2020	F	Female	170.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-66.15642084	7.121324747999999	862	Venezuela (Bolivarian Republic of)	2020	F	Female	671.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-172.4430749	-13.61541469	882	Samoa	2015	F	Female	9.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-172.4430749	-13.61541469	882	Samoa	2020	F	Female	24.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	45.22389143	15.22242099	887	Yemen	2015	F	Female	16.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	45.22389143	15.22242099	887	Yemen	2020	F	Female	16.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	27.850329	-14.59701056	894	Zambia	2015	F	Female	111.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	27.850329	-14.59701056	894	Zambia	2020	F	Female	106.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
