SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2017	M	Male	Y15T24	15 to 24 years old	R	Rural	38.2	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2017	F	Female	Y15T24	15 to 24 years old	_T	Total	49.5	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2017	F	Female	Y15T24	15 to 24 years old	U	Urban	53.7	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2017	F	Female	Y15T24	15 to 24 years old	R	Rural	35.4	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2018	M	Male	Y15T24	15 to 24 years old	_T	Total	50.9	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) INEGI	nan	2005-2019.	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2018	F	Female	Y15T24	15 to 24 years old	_T	Total	50.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) INEGI	nan	2005-2019.	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total	50.7	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	U	Urban	54.5	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	R	Rural	37.6	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2018	M	Male	Y15T24	15 to 24 years old	_T	Total	50.9	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2018	M	Male	Y15T24	15 to 24 years old	U	Urban	54.4	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2018	M	Male	Y15T24	15 to 24 years old	R	Rural	38.3	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2018	F	Female	Y15T24	15 to 24 years old	_T	Total	50.6	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2018	F	Female	Y15T24	15 to 24 years old	U	Urban	54.6	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2018	F	Female	Y15T24	15 to 24 years old	R	Rural	37.0	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	50.2	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) INEGI	nan	2005-2019.	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	50.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) INEGI	nan	2005-2019.	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y15	15 years old	_T	Total	83.0	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y16	16 years old	_T	Total	75.1	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y17	17 years old	_T	Total	70.2	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y18	18 years old	_T	Total	57.8	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y19	19 years old	_T	Total	47.5	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y20	20 years old	_T	Total	38.5	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y21	21 years old	_T	Total	37.8	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y22	22 years old	_T	Total	34.2	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y23	23 years old	_T	Total	24.7	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y24	24 years old	_T	Total	18.9	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y15	15 years old	_T	Total	86.1	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y16	16 years old	_T	Total	77.2	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y17	17 years old	_T	Total	72.9	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y18	18 years old	_T	Total	61.0	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y19	19 years old	_T	Total	48.7	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y20	20 years old	_T	Total	41.7	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y21	21 years old	_T	Total	40.8	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y22	22 years old	_T	Total	32.0	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y23	23 years old	_T	Total	22.5	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y24	24 years old	_T	Total	15.9	PT	Percent	0	Units	nan	nan	National Survey of Household Income and Expenditure (ENIGH), 1996. National Survey of Occupation and Employment, (ENOE), 2019 INEGI.	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total	50.4	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	U	Urban	54.4	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	R	Rural	37.0	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	50.2	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y15T24	15 to 24 years old	U	Urban	53.8	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	M	Male	Y15T24	15 to 24 years old	R	Rural	37.6	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	50.6	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y15T24	15 to 24 years old	U	Urban	54.9	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2019	F	Female	Y15T24	15 to 24 years old	R	Rural	36.3	PT	Percent	0	Units	nan	nan	ENOE segundos trimetres	nan	nan	Los totales pueden no coincidir debido a que se excluye la población con Condición de asistencia escolar No especificada
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - AG	Aguascalientes	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	39.9	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - AG	Aguascalientes	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	40.0	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - AG	Aguascalientes	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	46.7	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - AG	Aguascalientes	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	50.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - BC	Baja California	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	46.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - BC	Baja California	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	43.7	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - BC	Baja California	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	52.9	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - BC	Baja California	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	54.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - BS	Baja California Sur	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	45.2	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - BS	Baja California Sur	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	41.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - BS	Baja California Sur	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	47.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - BS	Baja California Sur	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	48.9	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CH	Colima	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	44.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CH	Colima	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	45.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CH	Colima	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	50.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CH	Colima	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	54.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CL	Ciudad de México	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	60.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CL	Ciudad de México	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	56.7	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CL	Ciudad de México	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	60.0	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CL	Ciudad de México	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	59.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CM	Campeche	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	49.0	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CM	Campeche	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	44.0	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CM	Campeche	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	51.7	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CM	Campeche	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	50.2	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CO	Chihuahua	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	46.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CO	Chihuahua	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	45.0	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CO	Chihuahua	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	46.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CO	Chihuahua	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	54.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CS	Coahuila de Zaragoza	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	42.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CS	Coahuila de Zaragoza	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	40.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CS	Coahuila de Zaragoza	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	52.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - CS	Coahuila de Zaragoza	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	50.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - DF	Chiapas	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	37.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - DF	Chiapas	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	31.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - DF	Chiapas	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	40.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - DF	Chiapas	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	35.3	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - DG	Durango	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	41.3	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - DG	Durango	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	42.9	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - DG	Durango	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	45.7	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - DG	Durango	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	49.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - EM	Estado de México	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	45.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - EM	Estado de México	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	44.2	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
